STATION,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyWindSpeed
N.Y.C.,2021/06/21 15:51:00,84,0.00,65,7
N.Y.C.,2021/06/21 16:51:00,83,0.00,70,
N.Y.C.,2021/06/21 17:51:00,82,0.00,69,7
N.Y.C.,2021/06/21 18:51:00,81,0.00,69,7
N.Y.C.,2021/06/21 19:51:00,80,0.00,71,0
N.Y.C.,2021/06/21 20:51:00,80,0.00,71,5
N.Y.C.,2021/06/21 21:51:00,80,0.00,62,5
N.Y.C.,2021/06/21 22:51:00,79,0.0,65,5
N.Y.C.,2021/06/21 23:51:00,77,0.00,69,8
N.Y.C.,2021/06/22 00:51:00,76,0.0,72,
N.Y.C.,2021/06/22 01:51:00,74,0.0,79,9
N.Y.C.,2021/06/22 02:51:00,73,0.01,84,3
N.Y.C.,2021/06/22 03:51:00,73,0.0,84,5
N.Y.C.,2021/06/22 04:51:00,73,0.0,84,6
N.Y.C.,2021/06/22 05:51:00,74,0.0,82,3
N.Y.C.,2021/06/22 06:51:00,75,0.0,79,5
N.Y.C.,2021/06/22 07:51:00,77,0.0,74,5
N.Y.C.,2021/06/22 08:11:00,77,0.0,74,
N.Y.C.,2021/06/22 08:51:00,77,0.0,71,3
N.Y.C.,2021/06/22 09:51:00,73,0.0,62,10
N.Y.C.,2021/06/22 10:12:00,72,0.0,64,7
N.Y.C.,2021/06/22 10:51:00,71,0.0,68,6
N.Y.C.,2021/06/22 11:23:00,70,0.0,73,6
N.Y.C.,2021/06/22 11:51:00,70,0.0,71,7
N.Y.C.,2021/06/22 12:51:00,67,0.0,71,0
N.Y.C.,2021/06/22 13:08:00,64,0.01,84,8
N.Y.C.,2021/06/22 13:46:00,63,0.10,94,5
N.Y.C.,2021/06/22 13:51:00,63,0.11,93,0
N.Y.C.,2021/06/22 14:51:00,64,0.04,87,3
N.Y.C.,2021/06/22 15:51:00,64,0.01,93,0
N.Y.C.,2021/06/22 16:49:00,64,0.0,88,8
N.Y.C.,2021/06/22 16:51:00,64,0.02,90,7
N.Y.C.,2021/06/22 17:15:00,63,0.02,93,8
N.Y.C.,2021/06/22 17:23:00,63,0.05,90,7
N.Y.C.,2021/06/22 17:29:00,63,0.06,90,10
N.Y.C.,2021/06/22 17:37:00,63,0.06,90,6
N.Y.C.,2021/06/22 17:49:00,63,0.0,88,8
N.Y.C.,2021/06/22 17:51:00,63,0.06,87,3
N.Y.C.,2021/06/22 18:51:00,63,0.00,84,
N.Y.C.,2021/06/22 19:51:00,62,0.00,78,8
N.Y.C.,2021/06/22 20:51:00,62,0.00,73,10
N.Y.C.,2021/06/22 21:51:00,61,0.00,72,6
N.Y.C.,2021/06/22 22:51:00,60,0.00,70,6
N.Y.C.,2021/06/22 23:51:00,59,0.00,64,5
N.Y.C.,2021/06/23 00:51:00,58,0.00,67,5
N.Y.C.,2021/06/23 01:51:00,58,0.00,65,3
N.Y.C.,2021/06/23 02:51:00,57,0.00,69,3
N.Y.C.,2021/06/23 03:51:00,56,0.00,72,3
N.Y.C.,2021/06/23 04:51:00,56,0.00,72,0
N.Y.C.,2021/06/23 05:51:00,57,0.00,69,6
N.Y.C.,2021/06/23 06:20:00,57,0.0,69,5
N.Y.C.,2021/06/23 06:51:00,59,0.00,67,5
N.Y.C.,2021/06/23 07:51:00,62,0.00,54,3
N.Y.C.,2021/06/23 08:51:00,65,0.00,43,9
N.Y.C.,2021/06/23 09:51:00,67,0.00,42,6
N.Y.C.,2021/06/23 10:51:00,71,0.00,35,6
N.Y.C.,2021/06/23 11:51:00,72,0.00,33,5
N.Y.C.,2021/06/23 12:51:00,74,0.00,36,3
N.Y.C.,2021/06/23 13:51:00,74,0.00,32,
N.Y.C.,2021/06/23 14:51:00,72,0.00,40,6
N.Y.C.,2021/06/23 15:51:00,74,0.00,33,3
N.Y.C.,2021/06/23 16:51:00,75,0.00,28,5
N.Y.C.,2021/06/23 17:51:00,75,0.00,29,3
N.Y.C.,2021/06/23 18:51:00,71,0.00,38,3
N.Y.C.,2021/06/23 19:51:00,69,0.00,49,5
N.Y.C.,2021/06/23 20:51:00,67,0.00,55,0
N.Y.C.,2021/06/23 21:51:00,66,0.00,61,0
N.Y.C.,2021/06/23 22:51:00,65,0.00,59,0
N.Y.C.,2021/06/23 23:51:00,65,0.00,56,3
N.Y.C.,2021/06/24 00:51:00,64,0.00,58,3
N.Y.C.,2021/06/24 01:51:00,63,0.00,60,0
N.Y.C.,2021/06/24 02:51:00,62,0.00,67,0
N.Y.C.,2021/06/24 03:51:00,61,0.00,72,0
N.Y.C.,2021/06/24 04:51:00,61,0.00,72,0
N.Y.C.,2021/06/24 05:51:00,64,0.00,68,5
N.Y.C.,2021/06/24 06:51:00,67,0.00,63,5
N.Y.C.,2021/06/24 07:51:00,69,0.00,57,3
N.Y.C.,2021/06/24 08:51:00,71,0.00,51,7
N.Y.C.,2021/06/24 09:51:00,71,0.00,49,0
N.Y.C.,2021/06/24 10:51:00,73,0.00,46,
N.Y.C.,2021/06/24 11:51:00,76,0.00,40,5
N.Y.C.,2021/06/24 12:51:00,76,0.00,36,6
N.Y.C.,2021/06/24 13:51:00,75,0.00,41,7
N.Y.C.,2021/06/24 14:51:00,75,0.00,41,
N.Y.C.,2021/06/24 15:51:00,73,0.00,44,6
N.Y.C.,2021/06/24 16:51:00,72,0.00,48,7
N.Y.C.,2021/06/24 17:51:00,71,0.00,51,5
N.Y.C.,2021/06/24 18:51:00,70,0.00,53,5
N.Y.C.,2021/06/24 19:51:00,67,0.00,61,0
N.Y.C.,2021/06/24 20:51:00,65,0.00,61,3
N.Y.C.,2021/06/24 21:51:00,65,0.00,61,6
N.Y.C.,2021/06/24 22:51:00,65,0.00,66,6
N.Y.C.,2021/06/24 23:51:00,64,0.00,68,5
N.Y.C.,2021/06/25 00:51:00,66,0.00,59,6
N.Y.C.,2021/06/25 01:25:00,65,0.0,68,7
N.Y.C.,2021/06/25 01:51:00,65,0.00,68,3
N.Y.C.,2021/06/25 02:51:00,64,0.00,81,7
N.Y.C.,2021/06/25 02:58:00,64,0.0,81,5
N.Y.C.,2021/06/25 03:51:00,64,0.00,75,0
N.Y.C.,2021/06/25 04:21:00,64,0.0,73,3
N.Y.C.,2021/06/25 04:51:00,65,0.00,73,3
N.Y.C.,2021/06/25 05:51:00,64,0.00,75,0
N.Y.C.,2021/06/25 06:51:00,65,0.00,76,9
N.Y.C.,2021/06/25 07:12:00,65,0.0,73,6
N.Y.C.,2021/06/25 07:34:00,66,0.0,70,3
N.Y.C.,2021/06/25 07:51:00,66,0.00,73,5
N.Y.C.,2021/06/25 08:02:00,66,0.0,73,0
N.Y.C.,2021/06/25 08:51:00,68,0.00,70,0
N.Y.C.,2021/06/25 09:51:00,70,0.00,66,0
N.Y.C.,2021/06/25 10:51:00,74,0.00,56,0
N.Y.C.,2021/06/25 11:51:00,77,0.00,47,3
N.Y.C.,2021/06/25 12:51:00,79,0.00,29,0
N.Y.C.,2021/06/25 13:51:00,80,0.00,34,
N.Y.C.,2021/06/25 14:51:00,79,0.00,44,5
N.Y.C.,2021/06/25 15:51:00,76,0.00,56,3
N.Y.C.,2021/06/25 16:51:00,74,0.00,64,0
N.Y.C.,2021/06/25 17:51:00,73,0.00,69,
N.Y.C.,2021/06/25 18:51:00,71,0.00,73,
N.Y.C.,2021/06/25 19:51:00,70,0.00,79,
N.Y.C.,2021/06/25 20:51:00,69,0.00,81,0
N.Y.C.,2021/06/25 21:51:00,69,0.00,84,0
N.Y.C.,2021/06/25 22:51:00,70,0.00,82,0
N.Y.C.,2021/06/25 23:51:00,70,0.00,79,0
N.Y.C.,2021/06/26 00:51:00,69,0.00,84,0
N.Y.C.,2021/06/26 01:51:00,69,0.00,87,
N.Y.C.,2021/06/26 02:23:00,70,0.0,84,0
N.Y.C.,2021/06/26 02:35:00,70,0.0,84,
N.Y.C.,2021/06/26 02:51:00,69,0.00,87,5
N.Y.C.,2021/06/26 03:15:00,70,0.0,87,0
N.Y.C.,2021/06/26 03:51:00,71,0.00,84,0
N.Y.C.,2021/06/26 04:31:00,71,0.0,87,3
N.Y.C.,2021/06/26 04:51:00,71,0.00,87,3
N.Y.C.,2021/06/26 05:51:00,71,0.00,90,0
N.Y.C.,2021/06/26 06:32:00,72,0.0,87,3
N.Y.C.,2021/06/26 06:51:00,74,0.00,82,0
N.Y.C.,2021/06/26 07:04:00,75,0.0,79,0
N.Y.C.,2021/06/26 07:32:00,75,0.0,79,6
N.Y.C.,2021/06/26 07:51:00,76,0.00,77,6
N.Y.C.,2021/06/26 08:02:00,75,0.0,79,7
N.Y.C.,2021/06/26 08:49:00,79,0.0,74,3
N.Y.C.,2021/06/26 08:51:00,78,0.00,74,
N.Y.C.,2021/06/26 09:20:00,78,0.0,74,5
N.Y.C.,2021/06/26 09:51:00,80,0.00,71,0
N.Y.C.,2021/06/26 09:59:00,80,0.0,69,
N.Y.C.,2021/06/26 10:47:00,81,0.0,70,3
N.Y.C.,2021/06/26 10:51:00,80,0.00,69,3
N.Y.C.,2021/06/26 11:19:00,83,0.0,65,6
N.Y.C.,2021/06/26 11:51:00,82,0.00,67,6
N.Y.C.,2021/06/26 12:51:00,81,0.00,69,
N.Y.C.,2021/06/26 13:51:00,79,0.00,72,3
N.Y.C.,2021/06/26 14:39:00,77,0.01,82,7
N.Y.C.,2021/06/26 14:49:00,75,0.04,89,3
N.Y.C.,2021/06/26 14:51:00,76,0.04,88,5
N.Y.C.,2021/06/26 15:51:00,79,0.00,79,7
N.Y.C.,2021/06/26 16:51:00,81,0.00,72,5
N.Y.C.,2021/06/26 17:51:00,80,0.00,71,5
N.Y.C.,2021/06/26 18:51:00,78,0.00,76,5
N.Y.C.,2021/06/26 19:51:00,78,0.00,74,5
N.Y.C.,2021/06/26 20:51:00,77,0.00,77,
N.Y.C.,2021/06/26 21:51:00,77,0.00,74,
N.Y.C.,2021/06/26 22:51:00,76,0.00,79,0
N.Y.C.,2021/06/26 23:51:00,75,0.00,82,3
N.Y.C.,2021/06/27 00:51:00,76,0.00,79,
N.Y.C.,2021/06/27 01:51:00,75,0.00,82,5
N.Y.C.,2021/06/27 02:51:00,74,0.00,82,6
N.Y.C.,2021/06/27 03:51:00,74,0.00,82,3
N.Y.C.,2021/06/27 04:49:00,73,0.0,89,
N.Y.C.,2021/06/27 04:51:00,74,0.00,85,5
N.Y.C.,2021/06/27 05:23:00,74,0.0,85,6
N.Y.C.,2021/06/27 05:51:00,75,0.00,82,3
N.Y.C.,2021/06/27 06:07:00,75,0.0,82,5
N.Y.C.,2021/06/27 06:36:00,75,0.0,84,6
N.Y.C.,2021/06/27 06:51:00,75,0.00,84,6
N.Y.C.,2021/06/27 07:09:00,76,0.0,82,3
N.Y.C.,2021/06/27 07:51:00,77,0.00,79,5
N.Y.C.,2021/06/27 08:51:00,78,0.00,79,7
N.Y.C.,2021/06/27 09:51:00,80,0.00,74,6
N.Y.C.,2021/06/27 10:13:00,81,0.0,74,5
N.Y.C.,2021/06/27 10:51:00,82,0.00,72,0
N.Y.C.,2021/06/27 11:51:00,85,0.00,63,9
N.Y.C.,2021/06/27 12:51:00,87,0.00,59,
N.Y.C.,2021/06/27 13:51:00,88,0.00,57,3
N.Y.C.,2021/06/27 14:51:00,86,0.00,59,3
N.Y.C.,2021/06/27 15:51:00,86,0.00,61,
N.Y.C.,2021/06/27 16:51:00,85,0.00,61,3
N.Y.C.,2021/06/27 17:51:00,85,0.00,63,5
N.Y.C.,2021/06/27 18:51:00,84,0.00,65,6
N.Y.C.,2021/06/27 19:51:00,83,0.00,65,3
N.Y.C.,2021/06/27 20:51:00,83,0.00,65,3
N.Y.C.,2021/06/27 21:51:00,80,0.00,71,6
N.Y.C.,2021/06/27 22:51:00,80,0.00,71,7
N.Y.C.,2021/06/27 23:51:00,79,0.00,72,
N.Y.C.,2021/06/28 00:51:00,78,0.00,74,
N.Y.C.,2021/06/28 01:51:00,78,0.00,74,
N.Y.C.,2021/06/28 02:51:00,77,0.00,77,0
N.Y.C.,2021/06/28 03:51:00,76,0.00,82,5
N.Y.C.,2021/06/28 04:51:00,76,0.00,79,7
N.Y.C.,2021/06/28 05:51:00,77,0.00,77,
N.Y.C.,2021/06/28 06:51:00,78,0.00,74,6
N.Y.C.,2021/06/28 07:51:00,80,0.00,71,9
N.Y.C.,2021/06/28 08:51:00,82,0.00,67,
N.Y.C.,2021/06/28 09:51:00,85,0.00,63,0
N.Y.C.,2021/06/28 10:51:00,89,0.00,57,5
N.Y.C.,2021/06/28 11:51:00,91,0.00,54,7
N.Y.C.,2021/06/28 12:51:00,91,0.00,57,0
N.Y.C.,2021/06/28 13:51:00,90,0.00,56,5
N.Y.C.,2021/06/28 14:51:00,88,0.00,59,5
N.Y.C.,2021/06/28 15:51:00,88,0.00,57,
N.Y.C.,2021/06/28 16:51:00,89,0.00,55,3
N.Y.C.,2021/06/28 17:51:00,90,0.00,52,7
N.Y.C.,2021/06/28 18:51:00,88,0.00,55,7
N.Y.C.,2021/06/28 19:51:00,87,0.00,59,6
N.Y.C.,2021/06/28 20:51:00,85,0.00,63,5
N.Y.C.,2021/06/28 21:51:00,84,0.00,65,6
N.Y.C.,2021/06/28 22:51:00,84,0.00,63,6
N.Y.C.,2021/06/28 23:51:00,82,0.00,69,5
N.Y.C.,2021/06/29 00:51:00,82,0.00,65,6
N.Y.C.,2021/06/29 01:51:00,81,0.00,67,5
N.Y.C.,2021/06/29 02:51:00,80,0.00,67,7
N.Y.C.,2021/06/29 03:51:00,80,0.00,67,5
N.Y.C.,2021/06/29 04:51:00,79,0.00,69,7
N.Y.C.,2021/06/29 05:51:00,79,0.00,72,6
N.Y.C.,2021/06/29 06:51:00,80,0.00,71,5
N.Y.C.,2021/06/29 07:51:00,82,0.00,67,
N.Y.C.,2021/06/29 08:51:00,85,0.00,65,0
N.Y.C.,2021/06/29 09:51:00,87,0.00,61,3
N.Y.C.,2021/06/29 10:51:00,92,0.00,52,5
N.Y.C.,2021/06/29 11:51:00,94,0.00,49,9
N.Y.C.,2021/06/29 12:51:00,94,0.00,49,3
N.Y.C.,2021/06/29 13:51:00,94,0.00,49,9
N.Y.C.,2021/06/29 14:51:00,91,0.00,56,5
N.Y.C.,2021/06/29 15:51:00,90,0.00,58,5
N.Y.C.,2021/06/29 16:51:00,90,0.00,58,0
N.Y.C.,2021/06/29 17:51:00,91,0.00,52,0
N.Y.C.,2021/06/29 18:51:00,90,0.00,52,5
N.Y.C.,2021/06/29 19:51:00,90,0.00,50,6
N.Y.C.,2021/06/29 20:51:00,88,0.00,54,3
N.Y.C.,2021/06/29 21:51:00,87,0.00,55,3
N.Y.C.,2021/06/29 22:51:00,86,0.00,53,0
N.Y.C.,2021/06/29 23:51:00,85,0.00,57,7
N.Y.C.,2021/06/30 00:51:00,84,0.00,61,5
N.Y.C.,2021/06/30 01:51:00,83,0.00,65,6
N.Y.C.,2021/06/30 02:51:00,82,0.00,69,5
N.Y.C.,2021/06/30 03:51:00,81,0.00,69,6
N.Y.C.,2021/06/30 04:51:00,81,0.00,69,
N.Y.C.,2021/06/30 05:51:00,81,0.00,72,0
N.Y.C.,2021/06/30 06:51:00,82,0.00,72,6
N.Y.C.,2021/06/30 07:51:00,84,0.00,67,5
N.Y.C.,2021/06/30 08:51:00,87,0.0,61,6
N.Y.C.,2021/06/30 09:51:00,89,0.0,57,5
N.Y.C.,2021/06/30 10:51:00,94,0.0,46,3
N.Y.C.,2021/06/30 11:51:00,95,0.0,44,
N.Y.C.,2021/06/30 12:51:00,97,0.0,40,5
N.Y.C.,2021/06/30 13:51:00,96,0.0,37,3
N.Y.C.,2021/06/30 14:51:00,94,0.0,46,3
N.Y.C.,2021/06/30 15:51:00,95,0.0,43,7
N.Y.C.,2021/06/30 16:51:00,93,0.0,41,11
N.Y.C.,2021/06/30 17:51:00,93,0.0,44,9
N.Y.C.,2021/06/30 18:51:00,92,0.0,43,
N.Y.C.,2021/06/30 19:46:00,86,0.0,59,13
N.Y.C.,2021/06/30 19:51:00,80,0.06,76,8
N.Y.C.,2021/06/30 19:56:00,79,0.0,79,8
N.Y.C.,2021/06/30 20:51:00,76,0.24,88,8
N.Y.C.,2021/06/30 20:57:00,75,0.14,90,6
N.Y.C.,2021/06/30 21:16:00,74,0.57,94,0
N.Y.C.,2021/06/30 21:23:00,74,0.57,94,0
N.Y.C.,2021/06/30 21:32:00,74,0.57,94,0
N.Y.C.,2021/06/30 21:51:00,74,0.35,94,5
N.Y.C.,2021/06/30 22:02:00,74,0.0,94,0
N.Y.C.,2021/06/30 22:12:00,74,0.0,94,0
N.Y.C.,2021/06/30 22:26:00,74,0.0,94,0
N.Y.C.,2021/06/30 22:51:00,73,0.0,96,0
N.Y.C.,2021/06/30 23:51:00,74,0.00,94,3
