STATION,DATE,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlyWindSpeed
CAPITL,2021/06/26 22:51:00,74,0.00,88,11
CAPITL,2021/06/26 23:51:00,74,0.00,88,13
CAPITL,2021/06/27 00:51:00,73,0.00,90,9
CAPITL,2021/06/27 01:00:00,73,0.0,90,9
CAPITL,2021/06/27 01:51:00,72,0.00,94,13
CAPITL,2021/06/27 02:51:00,71,0.00,96,9
CAPITL,2021/06/27 03:51:00,70,0.00,97,9
CAPITL,2021/06/27 04:00:00,70,0.0,97,9
CAPITL,2021/06/27 04:51:00,70,0.00,100,7
CAPITL,2021/06/27 05:51:00,71,0.00,96,9
CAPITL,2021/06/27 06:51:00,74,0.00,88,9
CAPITL,2021/06/27 07:00:00,74,0.0,88,9
CAPITL,2021/06/27 07:51:00,76,0.00,82,11
CAPITL,2021/06/27 08:51:00,79,0.00,74,11
CAPITL,2021/06/27 09:51:00,82,0.00,69,13
CAPITL,2021/06/27 10:00:00,82,0.0,69,13
CAPITL,2021/06/27 10:51:00,83,0.00,67,13
CAPITL,2021/06/27 11:51:00,83,0.00,65,13
CAPITL,2021/06/27 12:51:00,85,0.00,61,14
CAPITL,2021/06/27 13:00:00,85,0.0,61,14
CAPITL,2021/06/27 13:51:00,85,0.00,61,13
CAPITL,2021/06/27 14:51:00,86,0.00,61,13
CAPITL,2021/06/27 15:51:00,86,0.00,63,13
CAPITL,2021/06/27 16:00:00,86,0.0,63,13
CAPITL,2021/06/27 16:51:00,86,0.00,61,14
CAPITL,2021/06/27 17:51:00,85,0.00,63,11
CAPITL,2021/06/27 18:51:00,84,0.00,63,14
CAPITL,2021/06/27 19:00:00,84,0.0,63,14
CAPITL,2021/06/27 19:51:00,81,0.00,67,10
CAPITL,2021/06/27 20:51:00,80,0.00,69,10
CAPITL,2021/06/27 21:51:00,78,0.00,74,8
CAPITL,2021/06/27 22:00:00,78,0.0,74,8
CAPITL,2021/06/27 22:51:00,77,0.00,79,8
CAPITL,2021/06/27 23:51:00,76,0.00,82,8
CAPITL,2021/06/28 00:51:00,75,0.00,84,7
CAPITL,2021/06/28 01:00:00,75,0.0,84,7
CAPITL,2021/06/28 01:51:00,75,0.00,84,8
CAPITL,2021/06/28 02:51:00,74,0.00,88,8
CAPITL,2021/06/28 03:51:00,74,0.00,88,9
CAPITL,2021/06/28 04:00:00,74,0.0,88,9
CAPITL,2021/06/28 04:51:00,73,0.00,90,8
CAPITL,2021/06/28 05:51:00,74,0.00,91,7
CAPITL,2021/06/28 06:51:00,76,0.00,85,10
CAPITL,2021/06/28 07:00:00,76,0.0,85,10
CAPITL,2021/06/28 07:51:00,79,0.00,79,8
CAPITL,2021/06/28 08:51:00,83,0.00,72,7
CAPITL,2021/06/28 09:51:00,85,0.00,65,7
CAPITL,2021/06/28 10:00:00,85,0.0,65,7
CAPITL,2021/06/28 10:51:00,88,0.00,57,10
CAPITL,2021/06/28 11:51:00,88,0.00,57,8
CAPITL,2021/06/28 12:51:00,90,0.00,58,9
CAPITL,2021/06/28 13:00:00,90,0.0,58,9
CAPITL,2021/06/28 13:51:00,86,0.18,67,22
CAPITL,2021/06/28 13:56:00,78,0.08,85,9
CAPITL,2021/06/28 14:51:00,88,0.0,66,3
CAPITL,2021/06/28 15:51:00,87,0.00,63,9
CAPITL,2021/06/28 16:00:00,87,0.0,63,9
CAPITL,2021/06/28 16:51:00,86,0.00,63,7
CAPITL,2021/06/28 17:51:00,87,0.00,63,5
CAPITL,2021/06/28 18:51:00,83,0.00,65,13
CAPITL,2021/06/28 19:00:00,83,0.0,65,13
CAPITL,2021/06/28 19:51:00,78,0.00,74,0
CAPITL,2021/06/28 20:51:00,78,0.00,74,5
CAPITL,2021/06/28 21:51:00,76,0.00,82,0
CAPITL,2021/06/28 22:00:00,76,0.0,82,0
CAPITL,2021/06/28 22:51:00,74,0.00,88,0
CAPITL,2021/06/28 23:51:00,74,0.00,85,0
CAPITL,2021/06/29 00:51:00,72,0.00,94,0
CAPITL,2021/06/29 01:00:00,72,0.0,94,0
CAPITL,2021/06/29 01:51:00,72,0.00,94,0
CAPITL,2021/06/29 02:51:00,72,0.00,94,0
CAPITL,2021/06/29 03:51:00,70,0.00,100,0
CAPITL,2021/06/29 04:00:00,70,0.0,100,0
CAPITL,2021/06/29 04:51:00,71,0.00,96,0
CAPITL,2021/06/29 05:51:00,74,0.00,94,0
CAPITL,2021/06/29 06:51:00,77,0.00,85,5
CAPITL,2021/06/29 07:00:00,77,0.0,85,5
CAPITL,2021/06/29 07:51:00,81,0.00,72,7
CAPITL,2021/06/29 08:51:00,82,0.00,72,8
CAPITL,2021/06/29 09:51:00,85,0.00,65,10
CAPITL,2021/06/29 10:00:00,85,0.0,65,10
CAPITL,2021/06/29 10:51:00,87,0.00,59,6
CAPITL,2021/06/29 11:51:00,89,0.00,55,11
CAPITL,2021/06/29 12:51:00,90,0.00,54,10
CAPITL,2021/06/29 13:00:00,90,0.0,54,10
CAPITL,2021/06/29 13:51:00,91,0.0,52,3
CAPITL,2021/06/29 14:51:00,88,0.0,61,10
CAPITL,2021/06/29 15:10:00,86,0.0,65,10
CAPITL,2021/06/29 15:51:00,88,0.00,61,10
CAPITL,2021/06/29 16:00:00,88,0.0,61,10
CAPITL,2021/06/29 16:33:00,89,0.0,55,0
CAPITL,2021/06/29 16:51:00,89,0.00,55,5
CAPITL,2021/06/29 17:51:00,82,0.00,72,8
CAPITL,2021/06/29 18:33:00,81,0.0,72,7
CAPITL,2021/06/29 19:00:00,79,0.0,85,10
CAPITL,2021/06/29 19:38:00,76,0.0,85,8
CAPITL,2021/06/29 19:51:00,75,0.0,90,6
CAPITL,2021/06/29 20:51:00,73,0.00,94,3
CAPITL,2021/06/29 21:51:00,73,0.00,90,5
CAPITL,2021/06/29 22:00:00,73,0.0,90,5
CAPITL,2021/06/29 22:51:00,72,0.00,94,6
CAPITL,2021/06/29 22:55:00,72,0.0,94,5
CAPITL,2021/06/29 23:18:00,72,0.0,97,7
CAPITL,2021/06/29 23:34:00,72,0.0,97,5
CAPITL,2021/06/29 23:51:00,72,0.0,100,7
CAPITL,2021/06/30 00:51:00,71,0.0,100,3
CAPITL,2021/06/30 01:00:00,71,0.0,100,3
CAPITL,2021/06/30 01:51:00,71,0.00,100,0
CAPITL,2021/06/30 02:51:00,70,0.00,100,5
CAPITL,2021/06/30 03:51:00,70,0.00,100,0
CAPITL,2021/06/30 04:00:00,70,0.0,100,0
CAPITL,2021/06/30 04:51:00,70,0.00,97,5
CAPITL,2021/06/30 05:51:00,70,0.00,97,3
CAPITL,2021/06/30 06:51:00,73,0.00,90,5
CAPITL,2021/06/30 07:00:00,73,0.0,90,5
CAPITL,2021/06/30 07:45:00,75,0.0,89,6
CAPITL,2021/06/30 07:51:00,76,0.00,85,9
CAPITL,2021/06/30 08:51:00,79,0.00,79,5
CAPITL,2021/06/30 09:51:00,83,0.00,65,7
CAPITL,2021/06/30 10:00:00,83,0.0,65,7
CAPITL,2021/06/30 10:51:00,85,0.00,65,7
CAPITL,2021/06/30 11:51:00,87,0.00,59,9
CAPITL,2021/06/30 12:51:00,88,0.00,54,8
CAPITL,2021/06/30 13:00:00,88,0.0,54,8
CAPITL,2021/06/30 13:51:00,79,0.19,77,21
CAPITL,2021/06/30 13:54:00,77,0.05,82,21
CAPITL,2021/06/30 13:58:00,75,0.13,84,18
CAPITL,2021/06/30 14:19:00,76,0.14,88,20
CAPITL,2021/06/30 14:38:00,79,0.14,79,16
CAPITL,2021/06/30 14:51:00,79,0.01,74,17
CAPITL,2021/06/30 15:51:00,78,0.0,71,9
CAPITL,2021/06/30 15:57:00,77,0.0,74,10
CAPITL,2021/06/30 16:00:00,78,0.0,71,9
CAPITL,2021/06/30 16:20:00,74,0.0,91,15
CAPITL,2021/06/30 16:34:00,73,0.03,96,9
CAPITL,2021/06/30 16:51:00,73,0.04,90,8
CAPITL,2021/06/30 16:58:00,72,0.0,94,7
CAPITL,2021/06/30 17:06:00,72,0.0,94,8
CAPITL,2021/06/30 17:51:00,71,0.01,96,5
CAPITL,2021/06/30 18:15:00,71,0.0,96,6
CAPITL,2021/06/30 18:51:00,71,0.0,100,7
CAPITL,2021/06/30 19:00:00,71,0.0,100,7
CAPITL,2021/06/30 19:51:00,70,0.00,100,5
CAPITL,2021/06/30 20:51:00,69,0.00,100,7
CAPITL,2021/06/30 21:51:00,69,0.00,100,0
CAPITL,2021/06/30 22:00:00,69,0.0,100,0
CAPITL,2021/06/30 22:51:00,69,0.0,100,6
CAPITL,2021/06/30 23:51:00,69,0.01,100,5
